article_id,task_model_slug,source_model_slug,prompt_idx,is_seed,is_best,parse_status,gold_score,pred_score,gold_direction,gold_confidence,pred_direction,pred_confidence
btc-gepa-test-023,qwen36,claude_sonnet46,0,True,False,ok,13,13,1,3,1,3
btc-gepa-test-024,qwen36,claude_sonnet46,0,True,False,ok,4,3,-1,4,-1,3
btc-gepa-test-025,qwen36,claude_sonnet46,0,True,False,ok,5,4,-1,5,-1,4
btc-gepa-test-026,qwen36,claude_sonnet46,0,True,False,ok,12,12,1,2,1,2
btc-gepa-test-027,qwen36,claude_sonnet46,0,True,False,ok,3,4,-1,3,-1,4
btc-gepa-test-028,qwen36,claude_sonnet46,0,True,False,ok,3,4,-1,3,-1,4
btc-gepa-test-029,qwen36,claude_sonnet46,0,True,False,ok,15,15,1,5,1,5
btc-gepa-test-030,qwen36,claude_sonnet46,0,True,False,ok,7,5,0,2,-1,5
btc-gepa-test-031,qwen36,claude_sonnet46,0,True,False,ok,13,11,1,3,1,1
btc-gepa-test-032,qwen36,claude_sonnet46,0,True,False,ok,14,13,1,4,1,3
btc-gepa-test-033,qwen36,claude_sonnet46,0,True,False,ok,12,14,1,2,1,4
btc-gepa-test-034,qwen36,claude_sonnet46,0,True,False,ok,12,11,1,2,1,1
btc-gepa-test-035,qwen36,claude_sonnet46,0,True,False,ok,14,14,1,4,1,4
btc-gepa-test-001,qwen36,claude_sonnet46,1,False,False,ok,13,13,1,3,1,3
btc-gepa-test-002,qwen36,claude_sonnet46,1,False,False,ok,15,14,1,5,1,4
btc-gepa-test-003,qwen36,claude_sonnet46,1,False,False,ok,7,13,0,2,1,3
btc-gepa-test-004,qwen36,claude_sonnet46,1,False,False,ok,4,13,-1,4,1,3
btc-gepa-test-005,qwen36,claude_sonnet46,1,False,False,ok,15,15,1,5,1,5
btc-gepa-test-006,qwen36,claude_sonnet46,1,False,False,ok,12,13,1,2,1,3
btc-gepa-test-007,qwen36,claude_sonnet46,1,False,False,ok,13,14,1,3,1,4
btc-gepa-test-008,qwen36,claude_sonnet46,1,False,False,ok,13,13,1,3,1,3
btc-gepa-test-009,qwen36,claude_sonnet46,1,False,False,ok,13,13,1,3,1,3
btc-gepa-test-010,qwen36,claude_sonnet46,1,False,False,ok,12,14,1,2,1,4
btc-gepa-test-011,qwen36,claude_sonnet46,1,False,False,ok,5,3,-1,5,-1,3
btc-gepa-test-012,qwen36,claude_sonnet46,1,False,False,ok,8,13,0,3,1,3
btc-gepa-test-013,qwen36,claude_sonnet46,1,False,False,ok,13,13,1,3,1,3
btc-gepa-test-014,qwen36,claude_sonnet46,1,False,False,ok,13,12,1,3,1,2
btc-gepa-test-015,qwen36,claude_sonnet46,1,False,False,ok,13,14,1,3,1,4
btc-gepa-test-016,qwen36,claude_sonnet46,1,False,False,ok,5,3,-1,5,-1,3
btc-gepa-test-017,qwen36,claude_sonnet46,1,False,False,ok,3,7,-1,3,0,2
btc-gepa-test-018,qwen36,claude_sonnet46,1,False,False,ok,4,3,-1,4,-1,3
btc-gepa-test-019,qwen36,claude_sonnet46,1,False,False,ok,5,3,-1,5,-1,3
btc-gepa-test-020,qwen36,claude_sonnet46,1,False,False,ok,3,7,-1,3,0,2
btc-gepa-test-021,qwen36,claude_sonnet46,1,False,False,ok,4,3,-1,4,-1,3
btc-gepa-test-022,qwen36,claude_sonnet46,1,False,False,failed,7,,0,2,,
btc-gepa-test-023,qwen36,claude_sonnet46,1,False,False,ok,13,13,1,3,1,3
btc-gepa-test-024,qwen36,claude_sonnet46,1,False,False,ok,4,3,-1,4,-1,3
btc-gepa-test-025,qwen36,claude_sonnet46,1,False,False,ok,5,3,-1,5,-1,3
btc-gepa-test-026,qwen36,claude_sonnet46,1,False,False,ok,12,8,1,2,0,3
btc-gepa-test-027,qwen36,claude_sonnet46,1,False,False,ok,3,3,-1,3,-1,3
btc-gepa-test-028,qwen36,claude_sonnet46,1,False,False,ok,3,3,-1,3,-1,3
btc-gepa-test-029,qwen36,claude_sonnet46,1,False,False,ok,15,14,1,5,1,4
btc-gepa-test-030,qwen36,claude_sonnet46,1,False,False,ok,7,4,0,2,-1,4
btc-gepa-test-031,qwen36,claude_sonnet46,1,False,False,ok,13,13,1,3,1,3
btc-gepa-test-032,qwen36,claude_sonnet46,1,False,False,ok,14,14,1,4,1,4
btc-gepa-test-033,qwen36,claude_sonnet46,1,False,False,ok,12,13,1,2,1,3
btc-gepa-test-034,qwen36,claude_sonnet46,1,False,False,ok,12,13,1,2,1,3
btc-gepa-test-035,qwen36,claude_sonnet46,1,False,False,ok,14,15,1,4,1,5
btc-gepa-test-001,qwen36,claude_sonnet46,2,False,False,ok,13,12,1,3,1,2
btc-gepa-test-002,qwen36,claude_sonnet46,2,False,False,ok,15,12,1,5,1,2
btc-gepa-test-003,qwen36,claude_sonnet46,2,False,False,ok,7,12,0,2,1,2
btc-gepa-test-004,qwen36,claude_sonnet46,2,False,False,ok,4,12,-1,4,1,2
btc-gepa-test-005,qwen36,claude_sonnet46,2,False,False,ok,15,13,1,5,1,3
btc-gepa-test-006,qwen36,claude_sonnet46,2,False,False,ok,12,12,1,2,1,2
btc-gepa-test-007,qwen36,claude_sonnet46,2,False,False,ok,13,12,1,3,1,2
btc-gepa-test-008,qwen36,claude_sonnet46,2,False,False,ok,13,12,1,3,1,2
btc-gepa-test-009,qwen36,claude_sonnet46,2,False,False,ok,13,13,1,3,1,3
btc-gepa-test-010,qwen36,claude_sonnet46,2,False,False,ok,12,13,1,2,1,3
btc-gepa-test-011,qwen36,claude_sonnet46,2,False,False,ok,5,4,-1,5,-1,4
btc-gepa-test-012,qwen36,claude_sonnet46,2,False,False,ok,8,12,0,3,1,2
btc-gepa-test-013,qwen36,claude_sonnet46,2,False,False,ok,13,12,1,3,1,2
btc-gepa-test-014,qwen36,claude_sonnet46,2,False,False,ok,13,12,1,3,1,2
btc-gepa-test-015,qwen36,claude_sonnet46,2,False,False,ok,13,12,1,3,1,2
btc-gepa-test-016,qwen36,claude_sonnet46,2,False,False,ok,5,4,-1,5,-1,4
btc-gepa-test-017,qwen36,claude_sonnet46,2,False,False,ok,3,12,-1,3,1,2
btc-gepa-test-018,qwen36,claude_sonnet46,2,False,False,ok,4,4,-1,4,-1,4
btc-gepa-test-019,qwen36,claude_sonnet46,2,False,False,ok,5,4,-1,5,-1,4
btc-gepa-test-020,qwen36,claude_sonnet46,2,False,False,ok,3,7,-1,3,0,2
btc-gepa-test-021,qwen36,claude_sonnet46,2,False,False,ok,4,2,-1,4,-1,2
btc-gepa-test-022,qwen36,claude_sonnet46,2,False,False,ok,7,12,0,2,1,2
btc-gepa-test-023,qwen36,claude_sonnet46,2,False,False,ok,13,12,1,3,1,2
btc-gepa-test-024,qwen36,claude_sonnet46,2,False,False,ok,4,4,-1,4,-1,4
btc-gepa-test-025,qwen36,claude_sonnet46,2,False,False,ok,5,3,-1,5,-1,3
btc-gepa-test-026,qwen36,claude_sonnet46,2,False,False,ok,12,11,1,2,1,1
btc-gepa-test-027,qwen36,claude_sonnet46,2,False,False,ok,3,4,-1,3,-1,4
btc-gepa-test-028,qwen36,claude_sonnet46,2,False,False,ok,3,7,-1,3,0,2
btc-gepa-test-029,qwen36,claude_sonnet46,2,False,False,ok,15,13,1,5,1,3
btc-gepa-test-030,qwen36,claude_sonnet46,2,False,False,ok,7,7,0,2,0,2
btc-gepa-test-031,qwen36,claude_sonnet46,2,False,False,ok,13,13,1,3,1,3
btc-gepa-test-032,qwen36,claude_sonnet46,2,False,False,ok,14,13,1,4,1,3
btc-gepa-test-033,qwen36,claude_sonnet46,2,False,False,ok,12,12,1,2,1,2
btc-gepa-test-034,qwen36,claude_sonnet46,2,False,False,ok,12,8,1,2,0,3
btc-gepa-test-035,qwen36,claude_sonnet46,2,False,False,ok,14,12,1,4,1,2
btc-gepa-test-001,qwen36,claude_sonnet46,3,False,False,ok,13,7,1,3,0,2
btc-gepa-test-002,qwen36,claude_sonnet46,3,False,False,ok,15,13,1,5,1,3
btc-gepa-test-003,qwen36,claude_sonnet46,3,False,False,ok,7,8,0,2,0,3
btc-gepa-test-004,qwen36,claude_sonnet46,3,False,False,ok,4,12,-1,4,1,2
btc-gepa-test-005,qwen36,claude_sonnet46,3,False,False,ok,15,14,1,5,1,4
btc-gepa-test-006,qwen36,claude_sonnet46,3,False,False,ok,12,8,1,2,0,3
btc-gepa-test-007,qwen36,claude_sonnet46,3,False,False,ok,13,13,1,3,1,3
btc-gepa-test-008,qwen36,claude_sonnet46,3,False,False,ok,13,7,1,3,0,2
btc-gepa-test-009,qwen36,claude_sonnet46,3,False,False,ok,13,7,1,3,0,2
btc-gepa-test-010,qwen36,claude_sonnet46,3,False,False,ok,12,13,1,2,1,3
btc-gepa-test-011,qwen36,claude_sonnet46,3,False,False,ok,5,5,-1,5,-1,5
btc-gepa-test-012,qwen36,claude_sonnet46,3,False,False,ok,8,8,0,3,0,3
btc-gepa-test-013,qwen36,claude_sonnet46,3,False,False,ok,13,13,1,3,1,3
btc-gepa-test-014,qwen36,claude_sonnet46,3,False,False,ok,13,8,1,3,0,3
btc-gepa-test-015,qwen36,claude_sonnet46,3,False,False,ok,13,13,1,3,1,3
btc-gepa-test-016,qwen36,claude_sonnet46,3,False,False,ok,5,4,-1,5,-1,4
btc-gepa-test-017,qwen36,claude_sonnet46,3,False,False,ok,3,8,-1,3,0,3
btc-gepa-test-018,qwen36,claude_sonnet46,3,False,False,ok,4,3,-1,4,-1,3
btc-gepa-test-019,qwen36,claude_sonnet46,3,False,False,ok,5,3,-1,5,-1,3
btc-gepa-test-020,qwen36,claude_sonnet46,3,False,False,ok,3,7,-1,3,0,2
btc-gepa-test-021,qwen36,claude_sonnet46,3,False,False,ok,4,5,-1,4,-1,5
btc-gepa-test-022,qwen36,claude_sonnet46,3,False,False,ok,7,7,0,2,0,2
btc-gepa-test-023,qwen36,claude_sonnet46,3,False,False,ok,13,8,1,3,0,3
btc-gepa-test-024,qwen36,claude_sonnet46,3,False,False,ok,4,4,-1,4,-1,4
btc-gepa-test-025,qwen36,claude_sonnet46,3,False,False,failed,5,,-1,5,,
btc-gepa-test-026,qwen36,claude_sonnet46,3,False,False,ok,12,7,1,2,0,2
btc-gepa-test-027,qwen36,claude_sonnet46,3,False,False,ok,3,3,-1,3,-1,3
btc-gepa-test-028,qwen36,claude_sonnet46,3,False,False,ok,3,8,-1,3,0,3
btc-gepa-test-029,qwen36,claude_sonnet46,3,False,False,ok,15,14,1,5,1,4
btc-gepa-test-030,qwen36,claude_sonnet46,3,False,False,ok,7,7,0,2,0,2
btc-gepa-test-031,qwen36,claude_sonnet46,3,False,False,ok,13,8,1,3,0,3
btc-gepa-test-032,qwen36,claude_sonnet46,3,False,False,ok,14,12,1,4,1,2
btc-gepa-test-033,qwen36,claude_sonnet46,3,False,False,ok,12,8,1,2,0,3
btc-gepa-test-034,qwen36,claude_sonnet46,3,False,False,ok,12,8,1,2,0,3
btc-gepa-test-035,qwen36,claude_sonnet46,3,False,False,ok,14,14,1,4,1,4
btc-gepa-test-001,qwen36,claude_sonnet46,4,False,False,ok,13,7,1,3,0,2
btc-gepa-test-002,qwen36,claude_sonnet46,4,False,False,ok,15,13,1,5,1,3
btc-gepa-test-003,qwen36,claude_sonnet46,4,False,False,ok,7,12,0,2,1,2
btc-gepa-test-004,qwen36,claude_sonnet46,4,False,False,ok,4,7,-1,4,0,2
btc-gepa-test-005,qwen36,claude_sonnet46,4,False,False,ok,15,15,1,5,1,5
btc-gepa-test-006,qwen36,claude_sonnet46,4,False,False,ok,12,11,1,2,1,1
btc-gepa-test-007,qwen36,claude_sonnet46,4,False,False,ok,13,13,1,3,1,3
btc-gepa-test-008,qwen36,claude_sonnet46,4,False,False,ok,13,12,1,3,1,2
btc-gepa-test-009,qwen36,claude_sonnet46,4,False,False,ok,13,14,1,3,1,4
btc-gepa-test-010,qwen36,claude_sonnet46,4,False,False,ok,12,14,1,2,1,4
btc-gepa-test-011,qwen36,claude_sonnet46,4,False,False,ok,5,5,-1,5,-1,5
btc-gepa-test-012,qwen36,claude_sonnet46,4,False,False,ok,8,12,0,3,1,2
btc-gepa-test-013,qwen36,claude_sonnet46,4,False,False,ok,13,13,1,3,1,3
btc-gepa-test-014,qwen36,claude_sonnet46,4,False,False,ok,13,12,1,3,1,2
btc-gepa-test-015,qwen36,claude_sonnet46,4,False,False,ok,13,13,1,3,1,3
btc-gepa-test-016,qwen36,claude_sonnet46,4,False,False,ok,5,3,-1,5,-1,3
btc-gepa-test-017,qwen36,claude_sonnet46,4,False,False,ok,3,4,-1,3,-1,4
btc-gepa-test-018,qwen36,claude_sonnet46,4,False,False,ok,4,4,-1,4,-1,4
btc-gepa-test-019,qwen36,claude_sonnet46,4,False,False,ok,5,3,-1,5,-1,3
btc-gepa-test-020,qwen36,claude_sonnet46,4,False,False,ok,3,7,-1,3,0,2
btc-gepa-test-021,qwen36,claude_sonnet46,4,False,False,ok,4,5,-1,4,-1,5
btc-gepa-test-022,qwen36,claude_sonnet46,4,False,False,ok,7,8,0,2,0,3
btc-gepa-test-023,qwen36,claude_sonnet46,4,False,False,ok,13,13,1,3,1,3
btc-gepa-test-024,qwen36,claude_sonnet46,4,False,False,ok,4,4,-1,4,-1,4
btc-gepa-test-025,qwen36,claude_sonnet46,4,False,False,ok,5,4,-1,5,-1,4
btc-gepa-test-026,qwen36,claude_sonnet46,4,False,False,ok,12,7,1,2,0,2
btc-gepa-test-027,qwen36,claude_sonnet46,4,False,False,ok,3,3,-1,3,-1,3
btc-gepa-test-028,qwen36,claude_sonnet46,4,False,False,ok,3,7,-1,3,0,2
btc-gepa-test-029,qwen36,claude_sonnet46,4,False,False,ok,15,15,1,5,1,5
btc-gepa-test-030,qwen36,claude_sonnet46,4,False,False,ok,7,7,0,2,0,2
btc-gepa-test-031,qwen36,claude_sonnet46,4,False,False,ok,13,11,1,3,1,1
btc-gepa-test-032,qwen36,claude_sonnet46,4,False,False,ok,14,13,1,4,1,3
btc-gepa-test-033,qwen36,claude_sonnet46,4,False,False,ok,12,7,1,2,0,2
btc-gepa-test-034,qwen36,claude_sonnet46,4,False,False,ok,12,8,1,2,0,3
btc-gepa-test-035,qwen36,claude_sonnet46,4,False,False,ok,14,14,1,4,1,4
btc-gepa-test-001,qwen36,claude_sonnet46,5,False,False,ok,13,13,1,3,1,3
btc-gepa-test-002,qwen36,claude_sonnet46,5,False,False,ok,15,14,1,5,1,4
btc-gepa-test-003,qwen36,claude_sonnet46,5,False,False,ok,7,13,0,2,1,3
btc-gepa-test-004,qwen36,claude_sonnet46,5,False,False,ok,4,12,-1,4,1,2
btc-gepa-test-005,qwen36,claude_sonnet46,5,False,False,ok,15,15,1,5,1,5
btc-gepa-test-006,qwen36,claude_sonnet46,5,False,False,ok,12,12,1,2,1,2
btc-gepa-test-007,qwen36,claude_sonnet46,5,False,False,ok,13,14,1,3,1,4
btc-gepa-test-008,qwen36,claude_sonnet46,5,False,False,ok,13,12,1,3,1,2
btc-gepa-test-009,qwen36,claude_sonnet46,5,False,False,ok,13,13,1,3,1,3
btc-gepa-test-010,qwen36,claude_sonnet46,5,False,False,ok,12,14,1,2,1,4
btc-gepa-test-011,qwen36,claude_sonnet46,5,False,False,ok,5,3,-1,5,-1,3
btc-gepa-test-012,qwen36,claude_sonnet46,5,False,False,ok,8,13,0,3,1,3
btc-gepa-test-013,qwen36,claude_sonnet46,5,False,False,ok,13,13,1,3,1,3
btc-gepa-test-014,qwen36,claude_sonnet46,5,False,False,ok,13,8,1,3,0,3
btc-gepa-test-015,qwen36,claude_sonnet46,5,False,False,ok,13,13,1,3,1,3
btc-gepa-test-016,qwen36,claude_sonnet46,5,False,False,ok,5,3,-1,5,-1,3
btc-gepa-test-017,qwen36,claude_sonnet46,5,False,False,ok,3,12,-1,3,1,2
btc-gepa-test-018,qwen36,claude_sonnet46,5,False,False,ok,4,3,-1,4,-1,3
btc-gepa-test-019,qwen36,claude_sonnet46,5,False,False,ok,5,3,-1,5,-1,3
btc-gepa-test-020,qwen36,claude_sonnet46,5,False,False,ok,3,7,-1,3,0,2
btc-gepa-test-021,qwen36,claude_sonnet46,5,False,False,ok,4,3,-1,4,-1,3
btc-gepa-test-022,qwen36,claude_sonnet46,5,False,False,ok,7,12,0,2,1,2
btc-gepa-test-023,qwen36,claude_sonnet46,5,False,False,ok,13,13,1,3,1,3
btc-gepa-test-024,qwen36,claude_sonnet46,5,False,False,ok,4,3,-1,4,-1,3
btc-gepa-test-025,qwen36,claude_sonnet46,5,False,False,ok,5,3,-1,5,-1,3
btc-gepa-test-026,qwen36,claude_sonnet46,5,False,False,ok,12,12,1,2,1,2
btc-gepa-test-027,qwen36,claude_sonnet46,5,False,False,ok,3,3,-1,3,-1,3
btc-gepa-test-028,qwen36,claude_sonnet46,5,False,False,ok,3,4,-1,3,-1,4
btc-gepa-test-029,qwen36,claude_sonnet46,5,False,False,ok,15,15,1,5,1,5
btc-gepa-test-030,qwen36,claude_sonnet46,5,False,False,ok,7,7,0,2,0,2
btc-gepa-test-031,qwen36,claude_sonnet46,5,False,False,ok,13,12,1,3,1,2
btc-gepa-test-032,qwen36,claude_sonnet46,5,False,False,ok,14,13,1,4,1,3
btc-gepa-test-033,qwen36,claude_sonnet46,5,False,False,ok,12,13,1,2,1,3
btc-gepa-test-034,qwen36,claude_sonnet46,5,False,False,ok,12,13,1,2,1,3
btc-gepa-test-035,qwen36,claude_sonnet46,5,False,False,ok,14,15,1,4,1,5
btc-gepa-test-001,qwen36,claude_sonnet46,6,False,False,ok,13,13,1,3,1,3
btc-gepa-test-002,qwen36,claude_sonnet46,6,False,False,ok,15,14,1,5,1,4
btc-gepa-test-003,qwen36,claude_sonnet46,6,False,False,ok,7,12,0,2,1,2
btc-gepa-test-004,qwen36,claude_sonnet46,6,False,False,ok,4,7,-1,4,0,2
btc-gepa-test-005,qwen36,claude_sonnet46,6,False,False,ok,15,15,1,5,1,5
btc-gepa-test-006,qwen36,claude_sonnet46,6,False,False,ok,12,12,1,2,1,2
btc-gepa-test-007,qwen36,claude_sonnet46,6,False,False,ok,13,14,1,3,1,4
btc-gepa-test-008,qwen36,claude_sonnet46,6,False,False,ok,13,8,1,3,0,3
btc-gepa-test-009,qwen36,claude_sonnet46,6,False,False,ok,13,13,1,3,1,3
btc-gepa-test-010,qwen36,claude_sonnet46,6,False,False,ok,12,14,1,2,1,4
btc-gepa-test-011,qwen36,claude_sonnet46,6,False,False,ok,5,3,-1,5,-1,3
btc-gepa-test-012,qwen36,claude_sonnet46,6,False,False,ok,8,8,0,3,0,3
btc-gepa-test-013,qwen36,claude_sonnet46,6,False,False,ok,13,14,1,3,1,4
btc-gepa-test-014,qwen36,claude_sonnet46,6,False,False,ok,13,7,1,3,0,2
btc-gepa-test-015,qwen36,claude_sonnet46,6,False,False,ok,13,14,1,3,1,4
btc-gepa-test-016,qwen36,claude_sonnet46,6,False,False,ok,5,3,-1,5,-1,3
btc-gepa-test-017,qwen36,claude_sonnet46,6,False,False,ok,3,3,-1,3,-1,3
btc-gepa-test-018,qwen36,claude_sonnet46,6,False,False,ok,4,3,-1,4,-1,3
btc-gepa-test-019,qwen36,claude_sonnet46,6,False,False,ok,5,3,-1,5,-1,3
btc-gepa-test-020,qwen36,claude_sonnet46,6,False,False,ok,3,7,-1,3,0,2
btc-gepa-test-021,qwen36,claude_sonnet46,6,False,False,ok,4,3,-1,4,-1,3
btc-gepa-test-022,qwen36,claude_sonnet46,6,False,False,ok,7,12,0,2,1,2
btc-gepa-test-023,qwen36,claude_sonnet46,6,False,False,ok,13,14,1,3,1,4
btc-gepa-test-024,qwen36,claude_sonnet46,6,False,False,ok,4,4,-1,4,-1,4
btc-gepa-test-025,qwen36,claude_sonnet46,6,False,False,ok,5,3,-1,5,-1,3
btc-gepa-test-026,qwen36,claude_sonnet46,6,False,False,ok,12,7,1,2,0,2
btc-gepa-test-027,qwen36,claude_sonnet46,6,False,False,ok,3,4,-1,3,-1,4
btc-gepa-test-028,qwen36,claude_sonnet46,6,False,False,ok,3,4,-1,3,-1,4
btc-gepa-test-029,qwen36,claude_sonnet46,6,False,False,ok,15,14,1,5,1,4
btc-gepa-test-030,qwen36,claude_sonnet46,6,False,False,ok,7,7,0,2,0,2
btc-gepa-test-031,qwen36,claude_sonnet46,6,False,False,ok,13,12,1,3,1,2
btc-gepa-test-032,qwen36,claude_sonnet46,6,False,False,ok,14,13,1,4,1,3
btc-gepa-test-033,qwen36,claude_sonnet46,6,False,False,ok,12,13,1,2,1,3
btc-gepa-test-034,qwen36,claude_sonnet46,6,False,False,ok,12,7,1,2,0,2
btc-gepa-test-035,qwen36,claude_sonnet46,6,False,False,ok,14,14,1,4,1,4
btc-gepa-test-001,qwen36,claude_sonnet46,7,False,False,ok,13,12,1,3,1,2
btc-gepa-test-002,qwen36,claude_sonnet46,7,False,False,ok,15,14,1,5,1,4
btc-gepa-test-003,qwen36,claude_sonnet46,7,False,False,ok,7,12,0,2,1,2
btc-gepa-test-004,qwen36,claude_sonnet46,7,False,False,failed,4,,-1,4,,
btc-gepa-test-005,qwen36,claude_sonnet46,7,False,False,ok,15,15,1,5,1,5
btc-gepa-test-006,qwen36,claude_sonnet46,7,False,False,ok,12,12,1,2,1,2
btc-gepa-test-007,qwen36,claude_sonnet46,7,False,False,ok,13,14,1,3,1,4
btc-gepa-test-008,qwen36,claude_sonnet46,7,False,False,ok,13,8,1,3,0,3
btc-gepa-test-009,qwen36,claude_sonnet46,7,False,False,ok,13,14,1,3,1,4
btc-gepa-test-010,qwen36,claude_sonnet46,7,False,False,ok,12,14,1,2,1,4
btc-gepa-test-011,qwen36,claude_sonnet46,7,False,False,ok,5,3,-1,5,-1,3
btc-gepa-test-012,qwen36,claude_sonnet46,7,False,False,ok,8,8,0,3,0,3
btc-gepa-test-013,qwen36,claude_sonnet46,7,False,False,ok,13,14,1,3,1,4
btc-gepa-test-014,qwen36,claude_sonnet46,7,False,False,ok,13,7,1,3,0,2
btc-gepa-test-015,qwen36,claude_sonnet46,7,False,False,ok,13,14,1,3,1,4
btc-gepa-test-016,qwen36,claude_sonnet46,7,False,False,ok,5,3,-1,5,-1,3
btc-gepa-test-017,qwen36,claude_sonnet46,7,False,False,ok,3,3,-1,3,-1,3
btc-gepa-test-018,qwen36,claude_sonnet46,7,False,False,ok,4,3,-1,4,-1,3
btc-gepa-test-019,qwen36,claude_sonnet46,7,False,False,ok,5,3,-1,5,-1,3
btc-gepa-test-020,qwen36,claude_sonnet46,7,False,False,ok,3,7,-1,3,0,2
btc-gepa-test-021,qwen36,claude_sonnet46,7,False,False,ok,4,3,-1,4,-1,3
btc-gepa-test-022,qwen36,claude_sonnet46,7,False,False,ok,7,12,0,2,1,2
btc-gepa-test-023,qwen36,claude_sonnet46,7,False,False,ok,13,13,1,3,1,3
btc-gepa-test-024,qwen36,claude_sonnet46,7,False,False,ok,4,4,-1,4,-1,4
btc-gepa-test-025,qwen36,claude_sonnet46,7,False,False,ok,5,3,-1,5,-1,3
btc-gepa-test-026,qwen36,claude_sonnet46,7,False,False,ok,12,7,1,2,0,2
btc-gepa-test-027,qwen36,claude_sonnet46,7,False,False,ok,3,3,-1,3,-1,3
btc-gepa-test-028,qwen36,claude_sonnet46,7,False,False,ok,3,7,-1,3,0,2
btc-gepa-test-029,qwen36,claude_sonnet46,7,False,False,ok,15,14,1,5,1,4
btc-gepa-test-030,qwen36,claude_sonnet46,7,False,False,ok,7,7,0,2,0,2
btc-gepa-test-031,qwen36,claude_sonnet46,7,False,False,failed,13,,1,3,,
btc-gepa-test-032,qwen36,claude_sonnet46,7,False,False,ok,14,13,1,4,1,3
btc-gepa-test-033,qwen36,claude_sonnet46,7,False,False,ok,12,13,1,2,1,3
btc-gepa-test-034,qwen36,claude_sonnet46,7,False,False,ok,12,12,1,2,1,2
btc-gepa-test-035,qwen36,claude_sonnet46,7,False,False,ok,14,14,1,4,1,4
btc-gepa-test-001,qwen36,claude_sonnet46,8,False,False,ok,13,12,1,3,1,2
btc-gepa-test-002,qwen36,claude_sonnet46,8,False,False,ok,15,14,1,5,1,4
btc-gepa-test-003,qwen36,claude_sonnet46,8,False,False,ok,7,12,0,2,1,2
btc-gepa-test-004,qwen36,claude_sonnet46,8,False,False,ok,4,12,-1,4,1,2
btc-gepa-test-005,qwen36,claude_sonnet46,8,False,False,ok,15,15,1,5,1,5
btc-gepa-test-006,qwen36,claude_sonnet46,8,False,False,ok,12,12,1,2,1,2
btc-gepa-test-007,qwen36,claude_sonnet46,8,False,False,ok,13,14,1,3,1,4
btc-gepa-test-008,qwen36,claude_sonnet46,8,False,False,ok,13,12,1,3,1,2
btc-gepa-test-009,qwen36,claude_sonnet46,8,False,False,ok,13,13,1,3,1,3
btc-gepa-test-010,qwen36,claude_sonnet46,8,False,False,failed,12,,1,2,,
btc-gepa-test-011,qwen36,claude_sonnet46,8,False,False,ok,5,3,-1,5,-1,3
btc-gepa-test-012,qwen36,claude_sonnet46,8,False,False,ok,8,12,0,3,1,2
btc-gepa-test-013,qwen36,claude_sonnet46,8,False,False,ok,13,12,1,3,1,2
btc-gepa-test-014,qwen36,claude_sonnet46,8,False,False,ok,13,11,1,3,1,1
btc-gepa-test-015,qwen36,claude_sonnet46,8,False,False,ok,13,14,1,3,1,4
btc-gepa-test-016,qwen36,claude_sonnet46,8,False,False,ok,5,3,-1,5,-1,3
btc-gepa-test-017,qwen36,claude_sonnet46,8,False,False,failed,3,,-1,3,,
